id	name	description	synonyms	organism
ENSG00000247596	TWF2	twinfilin actin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9621]	[]	NCBI:txid9606
ENSG00000127463	EMC1	ER membrane protein complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28957]	[]	NCBI:txid9606
ENSG00000019186	CYP24A1	cytochrome P450 family 24 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2602]	[]	NCBI:txid9606
ENSG00000253873	PCDHGA11	protocadherin gamma subfamily A, 11 [Source:HGNC Symbol;Acc:HGNC:8698]	[]	NCBI:txid9606
ENSG00000145839	IL9	interleukin 9 [Source:HGNC Symbol;Acc:HGNC:6029]	[]	NCBI:txid9606
ENSG00000278990	ENSG00000278990	TEC	[]	NCBI:txid9606
ENSG00000174306	ZHX3	zinc fingers and homeoboxes 3 [Source:HGNC Symbol;Acc:HGNC:15935]	[]	NCBI:txid9606
ENSG00000083937	CHMP2B	charged multivesicular body protein 2B [Source:HGNC Symbol;Acc:HGNC:24537]	[]	NCBI:txid9606
ENSG00000126785	RHOJ	ras homolog family member J [Source:HGNC Symbol;Acc:HGNC:688]	[]	NCBI:txid9606
ENSG00000214897	PNMA6E	PNMA family member 6E [Source:HGNC Symbol;Acc:HGNC:50767]	[]	NCBI:txid9606
ENSG00000280408	ENSG00000280408	TEC	[]	NCBI:txid9606
ENSG00000226430	USP17L7	ubiquitin specific peptidase 17 like family member 7 [Source:HGNC Symbol;Acc:HGNC:37180]	[]	NCBI:txid9606
ENSG00000071127	WDR1	WD repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:12754]	[]	NCBI:txid9606
ENSG00000169607	CKAP2L	cytoskeleton associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:26877]	[]	NCBI:txid9606
ENSG00000101421	CHMP4B	charged multivesicular body protein 4B [Source:HGNC Symbol;Acc:HGNC:16171]	[]	NCBI:txid9606
ENSG00000005075	POLR2J	RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197]	[]	NCBI:txid9606
ENSG00000144580	CNOT9	CCR4-NOT transcription complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:10445]	[]	NCBI:txid9606
ENSG00000106459	NRF1	nuclear respiratory factor 1 [Source:HGNC Symbol;Acc:HGNC:7996]	[]	NCBI:txid9606
ENSG00000213689	TREX1	three prime repair exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:12269]	[]	NCBI:txid9606
ENSG00000069535	MAOB	monoamine oxidase B [Source:HGNC Symbol;Acc:HGNC:6834]	[]	NCBI:txid9606
ENSG00000110844	PRPF40B	pre-mRNA processing factor 40 homolog B [Source:HGNC Symbol;Acc:HGNC:25031]	[]	NCBI:txid9606
ENSG00000133393	CEP20	centrosomal protein 20 [Source:HGNC Symbol;Acc:HGNC:26435]	[]	NCBI:txid9606
ENSG00000211941	IGHV3-11	immunoglobulin heavy variable 3-11 [Source:HGNC Symbol;Acc:HGNC:5580]	[]	NCBI:txid9606
ENSG00000118004	COLEC11	collectin subfamily member 11 [Source:HGNC Symbol;Acc:HGNC:17213]	[]	NCBI:txid9606
ENSG00000277071	NLRP7	NLR family pyrin domain containing 7 [Source:HGNC Symbol;Acc:HGNC:22947]	[]	NCBI:txid9606
ENSG00000171121	KCNMB3	potassium calcium-activated channel subfamily M regulatory beta subunit 3 [Source:HGNC Symbol;Acc:HGNC:6287]	[]	NCBI:txid9606
ENSG00000167194	C16orf92	chromosome 16 open reading frame 92 [Source:HGNC Symbol;Acc:HGNC:26346]	[]	NCBI:txid9606
ENSG00000196329	GIMAP5	GTPase, IMAP family member 5 [Source:HGNC Symbol;Acc:HGNC:18005]	[]	NCBI:txid9606
ENSG00000121039	RDH10	retinol dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:19975]	[]	NCBI:txid9606
ENSG00000077454	LRCH4	leucine rich repeats and calponin homology domain containing 4 [Source:HGNC Symbol;Acc:HGNC:6691]	[]	NCBI:txid9606
ENSG00000196092	PAX5	paired box 5 [Source:HGNC Symbol;Acc:HGNC:8619]	[]	NCBI:txid9606
ENSG00000137124	ALDH1B1	aldehyde dehydrogenase 1 family member B1 [Source:HGNC Symbol;Acc:HGNC:407]	[]	NCBI:txid9606
ENSG00000168243	GNG4	G protein subunit gamma 4 [Source:HGNC Symbol;Acc:HGNC:4407]	[]	NCBI:txid9606
ENSG00000275946	KIR2DL5B	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5B [Source:HGNC Symbol;Acc:HGNC:16346]	[]	NCBI:txid9606
ENSG00000169252	ADRB2	adrenoceptor beta 2 [Source:HGNC Symbol;Acc:HGNC:286]	[]	NCBI:txid9606
ENSG00000240382	IGKV1-17	immunoglobulin kappa variable 1-17 [Source:HGNC Symbol;Acc:HGNC:5733]	[]	NCBI:txid9606
ENSG00000177034	MTX3	metaxin 3 [Source:HGNC Symbol;Acc:HGNC:24812]	[]	NCBI:txid9606
ENSG00000248993	ENSG00000248993	novel  protein	[]	NCBI:txid9606
ENSG00000279721	ENSG00000279721	TEC	[]	NCBI:txid9606
ENSG00000189108	IL1RAPL2	interleukin 1 receptor accessory protein like 2 [Source:HGNC Symbol;Acc:HGNC:5997]	[]	NCBI:txid9606
ENSG00000288480	ENSG00000288480		[]	NCBI:txid9606
ENSG00000285339	VPS28	VPS28 subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:18178]	[]	NCBI:txid9606
ENSG00000130590	SAMD10	sterile alpha motif domain containing 10 [Source:HGNC Symbol;Acc:HGNC:16129]	[]	NCBI:txid9606
ENSG00000225805	DEFB131B	defensin beta 131B [Source:HGNC Symbol;Acc:HGNC:38058]	[]	NCBI:txid9606
ENSG00000083454	P2RX5	purinergic receptor P2X 5 [Source:HGNC Symbol;Acc:HGNC:8536]	[]	NCBI:txid9606
ENSG00000196646	ZNF136	zinc finger protein 136 [Source:HGNC Symbol;Acc:HGNC:12920]	[]	NCBI:txid9606
ENSG00000276082	CNOT3	CCR4-NOT transcription complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7879]	[]	NCBI:txid9606
ENSG00000236320	SLFN14	schlafen family member 14 [Source:HGNC Symbol;Acc:HGNC:32689]	[]	NCBI:txid9606
ENSG00000255569	TRAV1-1	T cell receptor alpha variable 1-1 [Source:HGNC Symbol;Acc:HGNC:12101]	[]	NCBI:txid9606
ENSG00000115365	LANCL1	LanC like 1 [Source:HGNC Symbol;Acc:HGNC:6508]	[]	NCBI:txid9606
ENSG00000244234	GMCL2	germ cell-less 2, spermatogenesis associated [Source:HGNC Symbol;Acc:HGNC:19717]	[]	NCBI:txid9606
ENSG00000117153	KLHL12	kelch like family member 12 [Source:HGNC Symbol;Acc:HGNC:19360]	[]	NCBI:txid9606
ENSG00000072958	AP1M1	adaptor related protein complex 1 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:13667]	[]	NCBI:txid9606
ENSG00000168090	COPS6	COP9 signalosome subunit 6 [Source:HGNC Symbol;Acc:HGNC:21749]	[]	NCBI:txid9606
ENSG00000145882	PCYOX1L	prenylcysteine oxidase 1 like [Source:HGNC Symbol;Acc:HGNC:28477]	[]	NCBI:txid9606
ENSG00000115590	IL1R2	interleukin 1 receptor type 2 [Source:HGNC Symbol;Acc:HGNC:5994]	[]	NCBI:txid9606
ENSG00000158486	DNAH3	dynein axonemal heavy chain 3 [Source:HGNC Symbol;Acc:HGNC:2949]	[]	NCBI:txid9606
ENSG00000118972	FGF23	fibroblast growth factor 23 [Source:HGNC Symbol;Acc:HGNC:3680]	[]	NCBI:txid9606
ENSG00000137942	FNBP1L	formin binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:20851]	[]	NCBI:txid9606
ENSG00000255526	NEDD8-MDP1	NEDD8-MDP1 readthrough [Source:HGNC Symbol;Acc:HGNC:39551]	[]	NCBI:txid9606
ENSG00000147571	CRH	corticotropin releasing hormone [Source:HGNC Symbol;Acc:HGNC:2355]	[]	NCBI:txid9606
ENSG00000285105	OR2A1	olfactory receptor family 2 subfamily A member 1 [Source:NCBI gene (formerly Entrezgene);Acc:346528]	[]	NCBI:txid9606
ENSG00000211882	TRAJ7	T cell receptor alpha joining 7 [Source:HGNC Symbol;Acc:HGNC:12095]	[]	NCBI:txid9606
ENSG00000122359	ANXA11	annexin A11 [Source:HGNC Symbol;Acc:HGNC:535]	[]	NCBI:txid9606
ENSG00000167674	HDGFL2	HDGF like 2 [Source:HGNC Symbol;Acc:HGNC:14680]	[]	NCBI:txid9606
ENSG00000173272	MZT2A	mitotic spindle organizing protein 2A [Source:HGNC Symbol;Acc:HGNC:33187]	[]	NCBI:txid9606
ENSG00000095637	SORBS1	sorbin and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14565]	[]	NCBI:txid9606
ENSG00000204941	PSG5	pregnancy specific beta-1-glycoprotein 5 [Source:HGNC Symbol;Acc:HGNC:9522]	[]	NCBI:txid9606
ENSG00000167103	PIP5KL1	phosphatidylinositol-4-phosphate 5-kinase like 1 [Source:HGNC Symbol;Acc:HGNC:28711]	[]	NCBI:txid9606
ENSG00000235925	LY6G6C	lymphocyte antigen 6 family member G6C [Source:HGNC Symbol;Acc:HGNC:13936]	[]	NCBI:txid9606
ENSG00000285241	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]	[]	NCBI:txid9606
ENSG00000163249	CCNYL1	cyclin Y like 1 [Source:HGNC Symbol;Acc:HGNC:26868]	[]	NCBI:txid9606
ENSG00000115415	STAT1	signal transducer and activator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:11362]	[]	NCBI:txid9606
ENSG00000268940	CT45A1	cancer/testis antigen family 45 member A1 [Source:HGNC Symbol;Acc:HGNC:33267]	[]	NCBI:txid9606
ENSG00000023516	AKAP11	A-kinase anchoring protein 11 [Source:HGNC Symbol;Acc:HGNC:369]	[]	NCBI:txid9606
ENSG00000196743	GM2A	GM2 ganglioside activator [Source:HGNC Symbol;Acc:HGNC:4367]	[]	NCBI:txid9606
ENSG00000149654	CDH22	cadherin 22 [Source:HGNC Symbol;Acc:HGNC:13251]	[]	NCBI:txid9606
ENSG00000169436	COL22A1	collagen type XXII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22989]	[]	NCBI:txid9606
ENSG00000248672	LY75-CD302	LY75-CD302 readthrough [Source:HGNC Symbol;Acc:HGNC:38828]	[]	NCBI:txid9606
ENSG00000163956	LRPAP1	LDL receptor related protein associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6701]	[]	NCBI:txid9606
ENSG00000132950	ZMYM5	zinc finger MYM-type containing 5 [Source:HGNC Symbol;Acc:HGNC:13029]	[]	NCBI:txid9606
ENSG00000276903	H2AC16	H2A clustered histone 16 [Source:HGNC Symbol;Acc:HGNC:4730]	[]	NCBI:txid9606
ENSG00000280789	PAGR1	PAXIP1 associated glutamate rich protein 1 [Source:HGNC Symbol;Acc:HGNC:28707]	[]	NCBI:txid9606
ENSG00000275918	KIR3DX1	killer cell immunoglobulin like receptor, three Ig domains X1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:25043]	[]	NCBI:txid9606
ENSG00000107611	CUBN	cubilin [Source:HGNC Symbol;Acc:HGNC:2548]	[]	NCBI:txid9606
ENSG00000274110	LAIR1	leukocyte associated immunoglobulin like receptor 1 [Source:HGNC Symbol;Acc:HGNC:6477]	[]	NCBI:txid9606
ENSG00000129003	VPS13C	vacuolar protein sorting 13 homolog C [Source:HGNC Symbol;Acc:HGNC:23594]	[]	NCBI:txid9606
ENSG00000118946	PCDH17	protocadherin 17 [Source:HGNC Symbol;Acc:HGNC:14267]	[]	NCBI:txid9606
ENSG00000211828	TRDJ3	T cell receptor delta joining 3 [Source:HGNC Symbol;Acc:HGNC:12259]	[]	NCBI:txid9606
ENSG00000175895	PLEKHF2	pleckstrin homology and FYVE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20757]	[]	NCBI:txid9606
ENSG00000185024	BRF1	BRF1 RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:11551]	[]	NCBI:txid9606
ENSG00000285868	ENSG00000285868	Novel protein	[]	NCBI:txid9606
ENSG00000275062	KIR3DL3	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]	[]	NCBI:txid9606
ENSG00000182054	IDH2	isocitrate dehydrogenase (NADP(+)) 2 [Source:HGNC Symbol;Acc:HGNC:5383]	[]	NCBI:txid9606
ENSG00000274700	ENSG00000274700		[]	NCBI:txid9606
ENSG00000211917	IGHD3-16	immunoglobulin heavy diversity 3-16 [Source:HGNC Symbol;Acc:HGNC:5496]	[]	NCBI:txid9606
ENSG00000160145	KALRN	kalirin RhoGEF kinase [Source:HGNC Symbol;Acc:HGNC:4814]	[]	NCBI:txid9606
ENSG00000011304	PTBP1	polypyrimidine tract binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9583]	[]	NCBI:txid9606
ENSG00000157103	SLC6A1	solute carrier family 6 member 1 [Source:HGNC Symbol;Acc:HGNC:11042]	[]	NCBI:txid9606
ENSG00000225698	IGHV3-72	immunoglobulin heavy variable 3-72 [Source:HGNC Symbol;Acc:HGNC:5622]	[]	NCBI:txid9606
ENSG00000288239	C19orf67	chromosome 19 open reading frame 67 [Source:HGNC Symbol;Acc:HGNC:34354]	[]	NCBI:txid9606
ENSG00000141179	PCTP	phosphatidylcholine transfer protein [Source:HGNC Symbol;Acc:HGNC:8752]	[]	NCBI:txid9606
ENSG00000160447	PKN3	protein kinase N3 [Source:HGNC Symbol;Acc:HGNC:17999]	[]	NCBI:txid9606
ENSG00000155366	RHOC	ras homolog family member C [Source:HGNC Symbol;Acc:HGNC:669]	[]	NCBI:txid9606
ENSG00000254732	ENSG00000254732	novel protein, C11orf31-CTNND1 readthrough	[]	NCBI:txid9606
ENSG00000149131	SERPING1	serpin family G member 1 [Source:HGNC Symbol;Acc:HGNC:1228]	[]	NCBI:txid9606
ENSG00000163913	IFT122	intraflagellar transport 122 [Source:HGNC Symbol;Acc:HGNC:13556]	[]	NCBI:txid9606
ENSG00000197245	FAM110D	family with sequence similarity 110 member D [Source:HGNC Symbol;Acc:HGNC:25860]	[]	NCBI:txid9606
ENSG00000279739	ENSG00000279739	TEC	[]	NCBI:txid9606
ENSG00000163697	APBB2	amyloid beta precursor protein binding family B member 2 [Source:HGNC Symbol;Acc:HGNC:582]	[]	NCBI:txid9606
ENSG00000273992	NLRP2	NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]	[]	NCBI:txid9606
ENSG00000236032	OR5H14	olfactory receptor family 5 subfamily H member 14 [Source:HGNC Symbol;Acc:HGNC:31286]	[]	NCBI:txid9606
ENSG00000196177	ACADSB	acyl-CoA dehydrogenase short/branched chain [Source:HGNC Symbol;Acc:HGNC:91]	[]	NCBI:txid9606
ENSG00000049192	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6 [Source:HGNC Symbol;Acc:HGNC:222]	[]	NCBI:txid9606
ENSG00000069764	PLA2G10	phospholipase A2 group X [Source:HGNC Symbol;Acc:HGNC:9029]	[]	NCBI:txid9606
ENSG00000100600	LGMN	legumain [Source:HGNC Symbol;Acc:HGNC:9472]	[]	NCBI:txid9606
ENSG00000188340	OR6N2	olfactory receptor family 6 subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:15035]	[]	NCBI:txid9606
ENSG00000129197	RPAIN	RPA interacting protein [Source:HGNC Symbol;Acc:HGNC:28641]	[]	NCBI:txid9606
ENSG00000099974	DDTL	D-dopachrome tautomerase like [Source:HGNC Symbol;Acc:HGNC:33446]	[]	NCBI:txid9606
ENSG00000183379	SYNDIG1L	synapse differentiation inducing 1 like [Source:HGNC Symbol;Acc:HGNC:32388]	[]	NCBI:txid9606
ENSG00000170684	ZNF296	zinc finger protein 296 [Source:HGNC Symbol;Acc:HGNC:15981]	[]	NCBI:txid9606
ENSG00000197959	DNM3	dynamin 3 [Source:HGNC Symbol;Acc:HGNC:29125]	[]	NCBI:txid9606
ENSG00000100307	CBX7	chromobox 7 [Source:HGNC Symbol;Acc:HGNC:1557]	[]	NCBI:txid9606
ENSG00000116218	NPHS2	NPHS2 stomatin family member, podocin [Source:HGNC Symbol;Acc:HGNC:13394]	[]	NCBI:txid9606
ENSG00000132259	CNGA4	cyclic nucleotide gated channel subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:2152]	[]	NCBI:txid9606
ENSG00000214706	IFRD2	interferon related developmental regulator 2 [Source:HGNC Symbol;Acc:HGNC:5457]	[]	NCBI:txid9606
ENSG00000179119	SPTY2D1	SPT2 chromatin protein domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26818]	[]	NCBI:txid9606
ENSG00000231268	AGER	advanced glycosylation end-product specific receptor [Source:HGNC Symbol;Acc:HGNC:320]	[]	NCBI:txid9606
ENSG00000286131	ENSG00000286131	novel protein	[]	NCBI:txid9606
ENSG00000172594	SMPDL3A	sphingomyelin phosphodiesterase acid like 3A [Source:HGNC Symbol;Acc:HGNC:17389]	[]	NCBI:txid9606
ENSG00000104833	TUBB4A	tubulin beta 4A class IVa [Source:HGNC Symbol;Acc:HGNC:20774]	[]	NCBI:txid9606
ENSG00000123992	DNPEP	aspartyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:2981]	[]	NCBI:txid9606
ENSG00000136286	MYO1G	myosin IG [Source:HGNC Symbol;Acc:HGNC:13880]	[]	NCBI:txid9606
ENSG00000272398	CD24	CD24 molecule [Source:HGNC Symbol;Acc:HGNC:1645]	[]	NCBI:txid9606
ENSG00000234794	HLA-DRA	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]	[]	NCBI:txid9606
ENSG00000106565	TMEM176B	transmembrane protein 176B [Source:HGNC Symbol;Acc:HGNC:29596]	[]	NCBI:txid9606
ENSG00000157426	AASDH	aminoadipate-semialdehyde dehydrogenase [Source:HGNC Symbol;Acc:HGNC:23993]	[]	NCBI:txid9606
ENSG00000101187	SLCO4A1	solute carrier organic anion transporter family member 4A1 [Source:HGNC Symbol;Acc:HGNC:10953]	[]	NCBI:txid9606
ENSG00000011638	TMEM159	transmembrane protein 159 [Source:HGNC Symbol;Acc:HGNC:30136]	[]	NCBI:txid9606
ENSG00000205903	ZNF316	zinc finger protein 316 [Source:HGNC Symbol;Acc:HGNC:13843]	[]	NCBI:txid9606
ENSG00000288488	SAMD1	sterile alpha motif domain containing 1 [Source:NCBI gene (formerly Entrezgene);Acc:90378]	[]	NCBI:txid9606
ENSG00000159692	CTBP1	C-terminal binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2494]	[]	NCBI:txid9606
ENSG00000178602	OTOS	otospiralin [Source:HGNC Symbol;Acc:HGNC:22644]	[]	NCBI:txid9606
ENSG00000196248	OR10S1	olfactory receptor family 10 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:14807]	[]	NCBI:txid9606
ENSG00000074771	NOX3	NADPH oxidase 3 [Source:HGNC Symbol;Acc:HGNC:7890]	[]	NCBI:txid9606
ENSG00000095777	MYO3A	myosin IIIA [Source:HGNC Symbol;Acc:HGNC:7601]	[]	NCBI:txid9606
ENSG00000187726	DNAJB13	DnaJ heat shock protein family (Hsp40) member B13 [Source:HGNC Symbol;Acc:HGNC:30718]	[]	NCBI:txid9606
ENSG00000107317	PTGDS	prostaglandin D2 synthase [Source:HGNC Symbol;Acc:HGNC:9592]	[]	NCBI:txid9606
ENSG00000196275	GTF2IRD2	GTF2I repeat domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30775]	[]	NCBI:txid9606
ENSG00000276996	SLC6A3	solute carrier family 6 member 3 [Source:HGNC Symbol;Acc:HGNC:11049]	[]	NCBI:txid9606
ENSG00000167123	CERCAM	cerebral endothelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:23723]	[]	NCBI:txid9606
ENSG00000107960	STN1	STN1 subunit of CST complex [Source:HGNC Symbol;Acc:HGNC:26200]	[]	NCBI:txid9606
ENSG00000146067	FAM193B	family with sequence similarity 193 member B [Source:HGNC Symbol;Acc:HGNC:25524]	[]	NCBI:txid9606
ENSG00000105501	SIGLEC5	sialic acid binding Ig like lectin 5 [Source:HGNC Symbol;Acc:HGNC:10874]	[]	NCBI:txid9606
ENSG00000198822	GRM3	glutamate metabotropic receptor 3 [Source:HGNC Symbol;Acc:HGNC:4595]	[]	NCBI:txid9606
ENSG00000090661	CERS4	ceramide synthase 4 [Source:HGNC Symbol;Acc:HGNC:23747]	[]	NCBI:txid9606
ENSG00000277956	MAPT	microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]	[]	NCBI:txid9606
ENSG00000164393	ADGRF2	adhesion G protein-coupled receptor F2 [Source:HGNC Symbol;Acc:HGNC:18991]	[]	NCBI:txid9606
ENSG00000087494	PTHLH	parathyroid hormone like hormone [Source:HGNC Symbol;Acc:HGNC:9607]	[]	NCBI:txid9606
ENSG00000151233	GXYLT1	glucoside xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:27482]	[]	NCBI:txid9606
ENSG00000213614	HEXA	hexosaminidase subunit alpha [Source:HGNC Symbol;Acc:HGNC:4878]	[]	NCBI:txid9606
ENSG00000053108	FSTL4	follistatin like 4 [Source:HGNC Symbol;Acc:HGNC:21389]	[]	NCBI:txid9606
ENSG00000279050	PWAR1	Prader Willi/Angelman region RNA 1 [Source:HGNC Symbol;Acc:HGNC:30089]	[]	NCBI:txid9606
ENSG00000164611	PTTG1	PTTG1 regulator of sister chromatid separation, securin [Source:HGNC Symbol;Acc:HGNC:9690]	[]	NCBI:txid9606
ENSG00000274638	NLRP2	NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]	[]	NCBI:txid9606
ENSG00000234343	NEU1	neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758]	[]	NCBI:txid9606
ENSG00000281613	ENSG00000281613	novel ret finger protein-like 4B	[]	NCBI:txid9606
ENSG00000215328	HSPA1A	heat shock protein family A (Hsp70) member 1A [Source:HGNC Symbol;Acc:HGNC:5232]	[]	NCBI:txid9606
ENSG00000266524	GDF10	growth differentiation factor 10 [Source:HGNC Symbol;Acc:HGNC:4215]	[]	NCBI:txid9606
ENSG00000288477	CT47A4	cancer/testis antigen family 47 member A4 [Source:HGNC Symbol;Acc:HGNC:33285]	[]	NCBI:txid9606
ENSG00000184108	TRIML1	tripartite motif family like 1 [Source:HGNC Symbol;Acc:HGNC:26698]	[]	NCBI:txid9606
ENSG00000148218	ALAD	aminolevulinate dehydratase [Source:HGNC Symbol;Acc:HGNC:395]	[]	NCBI:txid9606
ENSG00000185716	MOSMO	modulator of smoothened [Source:HGNC Symbol;Acc:HGNC:27087]	[]	NCBI:txid9606
ENSG00000125798	FOXA2	forkhead box A2 [Source:HGNC Symbol;Acc:HGNC:5022]	[]	NCBI:txid9606
ENSG00000198774	RASSF9	Ras association domain family member 9 [Source:HGNC Symbol;Acc:HGNC:15739]	[]	NCBI:txid9606
ENSG00000186439	TRDN	triadin [Source:HGNC Symbol;Acc:HGNC:12261]	[]	NCBI:txid9606
ENSG00000234776	C11orf94	chromosome 11 open reading frame 94 [Source:HGNC Symbol;Acc:HGNC:37213]	[]	NCBI:txid9606
ENSG00000196872	CRACDL	CRACD like [Source:HGNC Symbol;Acc:HGNC:33454]	[]	NCBI:txid9606
ENSG00000186283	TOR3A	torsin family 3 member A [Source:HGNC Symbol;Acc:HGNC:11997]	[]	NCBI:txid9606
ENSG00000231834	HLA-A	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:HGNC:4931]	[]	NCBI:txid9606
ENSG00000129451	KLK10	kallikrein related peptidase 10 [Source:HGNC Symbol;Acc:HGNC:6358]	[]	NCBI:txid9606
ENSG00000180448	ARHGAP45	Rho GTPase activating protein 45 [Source:HGNC Symbol;Acc:HGNC:17102]	[]	NCBI:txid9606
ENSG00000278742	LRRC37A	leucine rich repeat containing 37A [Source:HGNC Symbol;Acc:HGNC:29069]	[]	NCBI:txid9606
ENSG00000164619	BMPER	BMP binding endothelial regulator [Source:HGNC Symbol;Acc:HGNC:24154]	[]	NCBI:txid9606
ENSG00000278738	KIR2DL1	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]	[]	NCBI:txid9606
ENSG00000154767	XPC	XPC complex subunit, DNA damage recognition and repair factor [Source:HGNC Symbol;Acc:HGNC:12816]	[]	NCBI:txid9606
ENSG00000130638	ATXN10	ataxin 10 [Source:HGNC Symbol;Acc:HGNC:10549]	[]	NCBI:txid9606
ENSG00000156395	SORCS3	sortilin related VPS10 domain containing receptor 3 [Source:HGNC Symbol;Acc:HGNC:16699]	[]	NCBI:txid9606
ENSG00000161513	FDXR	ferredoxin reductase [Source:HGNC Symbol;Acc:HGNC:3642]	[]	NCBI:txid9606
ENSG00000197892	KIF13B	kinesin family member 13B [Source:HGNC Symbol;Acc:HGNC:14405]	[]	NCBI:txid9606
ENSG00000101898	MCTS2P	MCTS family member 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:49760]	[]	NCBI:txid9606
ENSG00000276420	PRAMEF5	PRAME family member 5 [Source:HGNC Symbol;Acc:HGNC:27995]	[]	NCBI:txid9606
ENSG00000146707	POMZP3	POM121 and ZP3 fusion [Source:HGNC Symbol;Acc:HGNC:9203]	[]	NCBI:txid9606
ENSG00000174038	C9orf131	chromosome 9 open reading frame 131 [Source:HGNC Symbol;Acc:HGNC:31418]	[]	NCBI:txid9606
ENSG00000275118	MBOAT7	membrane bound O-acyltransferase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:15505]	[]	NCBI:txid9606
ENSG00000183208	GDPGP1	GDP-D-glucose phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:34360]	[]	NCBI:txid9606
ENSG00000206302	HLA-DQB1	major histocompatibility complex, class II, DQ beta 1 [Source:HGNC Symbol;Acc:HGNC:4944]	[]	NCBI:txid9606
ENSG00000172456	FGGY	FGGY carbohydrate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:25610]	[]	NCBI:txid9606
ENSG00000288534	ENSG00000288534	TMX2-CTNND1 readthrough (NMD candidate)	[]	NCBI:txid9606
ENSG00000187045	TMPRSS6	transmembrane serine protease 6 [Source:HGNC Symbol;Acc:HGNC:16517]	[]	NCBI:txid9606
ENSG00000105643	ARRDC2	arrestin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25225]	[]	NCBI:txid9606
ENSG00000149970	CNKSR2	connector enhancer of kinase suppressor of Ras 2 [Source:HGNC Symbol;Acc:HGNC:19701]	[]	NCBI:txid9606
ENSG00000166831	RBPMS2	RNA binding protein, mRNA processing factor 2 [Source:HGNC Symbol;Acc:HGNC:19098]	[]	NCBI:txid9606
ENSG00000281748	GSTT4	glutathione S-transferase theta 4 [Source:HGNC Symbol;Acc:HGNC:26930]	[]	NCBI:txid9606
ENSG00000188659	SAXO2	stabilizer of axonemal microtubules 2 [Source:HGNC Symbol;Acc:HGNC:33727]	[]	NCBI:txid9606
ENSG00000112419	PHACTR2	phosphatase and actin regulator 2 [Source:HGNC Symbol;Acc:HGNC:20956]	[]	NCBI:txid9606
ENSG00000214285	NPS	neuropeptide S [Source:HGNC Symbol;Acc:HGNC:33940]	[]	NCBI:txid9606
ENSG00000143119	CD53	CD53 molecule [Source:HGNC Symbol;Acc:HGNC:1686]	[]	NCBI:txid9606
ENSG00000105372	RPS19	ribosomal protein S19 [Source:HGNC Symbol;Acc:HGNC:10402]	[]	NCBI:txid9606
